,x,y
85,0.12738013893527467,0.4220281714569245
86,1.1334528702292026,-0.10388163237516138
87,0.24881442907413165,0.5410585544397066
88,0.7129017801246176,-0.04779186280265199
89,1.755942448411498,0.5508521368779046
90,0.4285435728209175,0.3595628141590051
91,1.2671250661690272,-0.1182543313987611
92,0.2733097474291435,0.5568133449555451
93,1.2595139482754931,0.13327040168177717
94,0.28580024745384636,0.40015789378109196
95,1.0375593362024653,-0.05159640284583446
96,0.4072822859567904,0.3279517016553465
97,0.40075106329253285,0.3531316399642625
98,0.23292133760087452,0.5145441126880489
99,0.19292840921453536,0.7902144140492398
100,0.6216138510870513,0.2619039239486302
101,1.7918690213977846,0.5587577441220316
102,1.6932542769631538,0.48146131865629327
103,0.8165040902832823,0.08107257791022612
104,1.5768771630586131,0.38995552645172005
105,1.705093062343163,0.4426888187910582
106,1.4696048362204486,0.23970458887966625
107,0.5737270058119894,0.0992269672957335
108,1.9832123960138053,1.0528968060020645
109,1.2290078259849906,-0.03576568879281267
110,0.05323333640207184,0.8202942449040693
111,1.7861073893455486,0.5867331505696604
112,1.4381404897241736,0.32521465260804605
113,0.9100922077318998,0.06497003346174729
114,0.46313681529670614,0.4824050661452506
115,0.4310690446761378,0.36855165127283185
116,0.4643746054255311,0.35848830707723867
117,1.6637961227142788,0.5464649861911982
118,0.10599562003630436,0.8974718006730041
119,1.3883173665825215,0.3519709516350976
120,0.07791855085722199,0.6125480834515158
121,1.5821463244006908,0.057711048789487684
122,0.4237213177324557,0.3271542034604705
123,1.4784730498095962,0.2349243584493006
124,1.5837200470576236,0.4566761030339759
125,0.5970797339515703,0.2777977561062011
126,1.1093011817028051,-0.16431942420457635
127,0.7560128914881887,0.07345235448191006
128,1.0389497209719634,-0.07952149226364126
129,1.9746766196742231,0.8991904507412888
130,1.6911664401625268,0.5844114246518424
131,1.1445544296470838,-0.07636612729078246
132,0.9550589568559797,0.1148561304413319
133,1.5379449400495302,0.31769969860545855
134,0.7192234756029818,0.0903029856720442
135,1.6484916373670166,0.34016180066425467
136,1.3784731594327604,0.11583038958606788
137,1.5292502920996844,0.39627707922693767
138,1.2462275576502855,0.06809276868481623
139,0.587916440925411,0.24607055316090948
140,0.9637171125404029,0.26744321400659204
141,0.11722238438066124,0.8606795531928034
142,0.6029495925835227,0.07666079246061994
143,1.7601255684039137,0.48701666814427763
144,1.1955703353723586,0.0472605205428864
145,1.0560225451967198,-0.01882691044454465
146,0.39122562384253134,0.342626448264482
147,1.6578746849572625,0.4001496395902931
148,0.7689520638223963,0.08243839630662293
149,0.2504043289364919,0.5465177436132306
150,0.44098947113294873,0.44014887651832746
151,1.988814469669095,0.7611494430433482
152,1.04658562218398,-0.0313973909690342
153,1.7905337144083804,0.7687620876451233
154,1.8102041349590798,0.5943768944462395
155,0.8727471031089953,-0.05509219547227509
156,0.6608198095635567,0.12070484843427615
157,0.4355814022454796,0.1885291303259445
158,0.13554107620178768,0.6314969306050269
159,0.2303034570175233,0.5097715619724255
160,1.7293791623617547,0.5021501735513645
161,0.770788492800679,0.22249004087451082
162,0.40345403974925276,0.46641407565394044
163,0.7857582159783145,0.032632920886269956
164,1.365545019265056,0.24102754188652287
165,0.7334717361321221,-0.04019498705778518
166,0.3711733945568576,0.3599267982044565
167,0.041193920294287034,0.7650017933896314
168,1.8521360065152335,0.7980557938599088
169,0.18381460915958714,0.7947923383410347
170,0.764808979787174,0.008354359636744968
171,1.1628355828918655,0.0759212544946544
172,0.4377753841171208,0.2305347844099363
173,0.6081918784896636,0.00734562805801256
174,0.38612335884626936,0.3066293379249431
175,0.8809471376926621,-0.032409468302642686
176,0.7547271956232235,0.14163534711441575
177,1.8970032571123987,0.8122612959563065
178,0.2554299369667299,0.6964187211547871
179,1.4129699738066301,0.13866140583111555
180,1.8457345059344294,0.7837896064812138
181,1.8618980374549918,0.6652711998421552
182,0.21065182900144097,0.5392263021852274
183,1.6969058491627054,0.261147608314534
184,1.6690621962110994,0.40445186640855463
185,0.5124686908641065,0.13178505966036314
186,1.170612003602861,0.10008106414771377
187,0.46920750246475085,0.20647386232137765
188,1.8352059279210984,0.7631918080905737
189,1.5346731924455586,0.1191720023201526
190,0.5752120174746411,0.18586250751853436
191,1.910744735513139,0.9708157587829702
192,0.6134033478852698,0.08686041282035861
193,1.756676024787911,0.5463491075171558
194,0.2919490282076247,0.4901527199126668
195,1.9638513494902257,0.9611091414933356
196,1.3295798642081018,0.20593261230180854
197,1.4644792330622483,0.3493403830640942
198,1.077494277947562,0.12092686440086026
199,1.0467589785891562,-0.04122111561353721
200,0.6027415158484242,0.17842751783865815
201,1.9121015783335917,0.7387126205065867
202,1.7105570651754676,0.5694673207284157
203,1.7672721199761143,0.5782976621781262
204,1.755080569163255,0.44363186480299766
205,1.7992507619924856,0.6278498740515758
206,0.4514665987081343,0.24616280786629602
207,1.8573360252155628,0.7437251609120381
208,1.3432884209672036,0.24323722434508746
209,1.0624815557488092,-0.01557586859624412
210,1.1129223846638,-0.08341673844364522
211,1.8472972785738109,0.8257899569106886
212,0.5952543752437616,0.17684000618150061
213,0.7844165052013545,0.10418550634252095
214,1.808609093355413,0.6716792233990464
215,1.917374426834086,0.9706382804558562
216,0.030849282600005523,0.9088731966383323
217,1.242250394016504,-0.051656606107075856
218,1.8610979502101077,0.7728793864614094
219,1.952705576668309,0.9268029207013329
220,1.1651294057919195,0.1736930630358234
221,1.0892352053449386,-0.06188534516438149
222,0.24477387956107965,0.6353421229979337
223,1.3800763904653506,0.06913708829669314
224,1.582998345539018,0.4148049576710668
225,1.4413158399015156,0.0024314529913311844
226,0.4459572724853518,0.14492001750356867
227,1.589717498110524,0.5160426968998353
228,0.5590605244856013,0.186084777211779
229,1.044975805691016,0.14380137783333888
230,0.6637757113384186,0.11440423833061314
231,0.8884486323125731,0.06328263969422124
232,1.019445933975126,-0.039542578383633786
233,1.5079788316121754,0.31806363517963365
234,0.7258704322495404,0.046864703953692396
235,1.630657179694142,0.2407895945689662
236,0.48189498589931046,0.31728601936340733
237,1.2735445113772583,0.15362558725943354
238,1.3038323505501916,0.2519633100916383
239,0.4068350802323848,0.24877562285650617
240,1.0660577544606578,0.08641146807793038
241,1.925081143230795,0.9733013390789382
242,0.2928379197233397,0.5808851969739431
243,1.6625181575236956,0.28531067291521045
244,1.4841399946894822,0.09959952694881583
245,0.28942251204227,0.7274434211888953
246,1.153468869468058,-0.09437181940614983
247,0.8945720371589665,-0.17524338710755483
248,1.475168475043255,0.2501579705105942
249,0.23128808508314935,0.48055920410464414
